,Year,Month,Time_Day,Country,Activity,Sex,Fatal_Injury,Age
1833,2000,May,Unknown,Papua new guinea,Diving,M,Y,Unknown
1834,2000,April,Noon,Usa,Walking,M,N,34
1835,2000,April,Noon,Usa,Boogie boarding,M,N,Unknown
1836,2000,March,Unknown,Usa,Fishing,M,N,Unknown
1837,2000,March,Noon,Australia,Swimming,M,N,26
1838,2000,March,Noon,Usa,Boogie boarding,F,N,14
1839,2000,March,Noon,Usa,Surfing,M,N,37
1840,2000,March,Morning,New caledonia,Spearfishing,M,Y,35
1841,2000,March,Evening,Australia,Surfing,M,N,Unknown
1842,2000,March,P m ,Australia,Rowing,Unknown,N,Unknown
1843,2000,March,Unknown,Australia,Rowing,Unknown,N,Unknown
1844,2000,March,Unknown,New zealand,Kayaking,M,Unknown,27
1845,2000,March,Unknown,Australia,Swimming,M,N,Unknown
1846,2000,March,Afternoon,Usa,Spearfishing,M,N,39
1847,2000,February,Noon,Usa,Unknown,M,N,27
1848,2000,February,Noon,South africa,Body surfing,M,N,Unknown
1849,2000,February,Unknown,England,Feeding prawns to captive sharks,M,N,Unknown
1850,2000,February,Unknown,New zealand,Surfing,M,N,12
1851,2000,February,Unknown,Australia,Surfing,M,N,26
1852,2000,January,Unknown,Reunion,Canoe with 3 men onboard sank,M,Y,Unknown
1853,2000,January,Unknown,Thailand,Diving,M,Y,35
1854,2000,Unknown,Unknown,Usa,Fishing,M,N,Unknown
1855,1999,December,Unknown,New zealand,Surfing,M,N,15
1856,1999,December,Unknown,New zealand,Swimming,F,N,13
1857,1999,December,Unknown,New zealand,Bathing,F,N,12
1858,1999,December,Unknown,Brazil,Surfing,M,N,18
1859,1999,December,Unknown,Usa,Scuba diving,M,Y,Unknown
1860,1999,December,Morning,Brazil,Spearfishing,M,N,39
1861,1999,December,Noon,Usa,Surfing,M,N,35
1862,1999,November,Afternoon,Usa,Surfing,M,N,19
1863,1999,November,Afternoon,Usa,Swimming,F,N,51
1864,1999,November,Unknown,Usa,Surfing,M,N,Unknown
1865,1999,November,Unknown,South africa,Surfing,M,N,35
1866,1999,November,Morning,Brazil,Spearfishing,M,N,39
1867,1999,November,Unknown,Marshall islands,Swimming,M,N,12
1868,1999,November,Unknown,Marshall islands,Swimming,M,N,12
1869,1999,October,Afternoon,Usa,Body boarding,M,N,45
1870,1999,October,Afternoon,Usa,Body surfing,M,N,13
1871,1999,October,Noon,Usa,Surfing,M,N,Unknown
1872,1999,October,Afternoon,Usa,Surfing,M,N,16
1873,1999,Septembrer,Afternoon,Usa,Wading,M,N,22
1874,1999,Septembrer,Unknown,Italy,Fishing,Unknown,N,Unknown
1875,1999,Septembrer,Unknown,Usa,Wading,F,N,61
1876,1999,Septembrer,Noon,Usa,Wading,F,N,10
1877,1999,Septembrer,Unknown,Usa,Surfing,M,N,13
1878,1999,Septembrer,Unknown,Usa,Wading,M,N,7
1879,1999,Septembrer,Evening,Usa,Wading,M,N,39
1880,1999,August,Noon,Usa,Surfing,M,N,28
1881,1999,August,Unknown,Usa,Surfing,M,N,Unknown
1882,1999,August,Morning,Marshall islands,Fishing,M,N,23
1883,1999,August,Afternoon,Usa,Surfing,M,N,17
1884,1999,August,Afternoon,Usa,Lying prone in 2 of water,M,N,10
1885,1999,August,Noon,Usa,Body surfing,M,N,62
1886,1999,August,Afternoon,Bahamas,Spearfishing,M,N,35
1887,1999,July,Noon,South africa,Surfing,M,N,42
1888,1999,July,Afternoon,Usa,Swimming,M,N,43
1889,1999,July,Morning,Usa,Surfing,M,N,43
1890,1999,July,Noon,South africa,Boogie boarding,M,Y,14
1891,1999,July,Unknown,Usa,Unknown,M,N,Unknown
1892,1999,July,Noon,Usa,Wading,F,N,30
1893,1999,July,Morning,South africa,Surfing,M,N,29
1894,1999,June,Unknown,Usa,Adrift in a life jacket,M,N,20
1895,1999,June,Morning,Usa,Surfing,M,N,21
1896,1999,June,Noon,Usa,Swimming,M,N,41
1897,1999,June,Afternoon,Usa,Splashing  wading,M,N,5
1898,1999,May,Noon,Australia,Windsurfing,M,Y,22
1899,1999,May,Noon,Brazil,Surfing,M,N,21
1900,1999,April,Morning,Mauritius,Swimming,F,N,41
1901,1999,April,Morning,Reunion,Swimming,M,Y,52
1902,1999,April,Unknown,Usa,Surfing,M,N,14
1903,1999,March,Unknown,New zealand,Spearfishing,M,N,Unknown
1904,1999,March,Unknown,Brazil,Scientific research dr sonny gruber s student ,M,N,Unknown
1905,1999,March,Evening,Usa,Swimming,F,Y,29
1906,1999,March,Morning,New caledonia,Spearfishing,M,N,Unknown
1907,1999,March,Unknown,New zealand,Fishing,M,N,28
1908,1999,March,Unknown,Usa,Body surfing,M,N,18
1909,1999,March,Morning,Usa,Swimming,F,N,29
1910,1999,February,Unknown,Usa,Cruising,Unknown,N,Unknown
1911,1999,February,Evening,Australia,Surfing,M,N,35
1912,1999,February,Afternoon,Usa,Surfing,M,N,25
1913,1999,January,Unknown,Mauritius,Spearfishing,M,N,47
1914,1999,January,Unknown,South africa,Paddle skiing,M,N,Unknown
1915,1999,January,Unknown,New zealand,Inflatable boat,Unknown,N,Unknown
1916,1999,January,Unknown,Australia,Fishing,F,N,37
1917,1999,January,Unknown,Reunion,Spearfishing,Unknown,Y,Unknown
1918,1999,Unknown,Noon,South africa,Spearfishing,M,N,30
1919,1999,Unknown,Unknown,Usa,Body surfing,M,N,Unknown
1920,1998,December,Morning,Usa,Surfing,M,N,19
1921,1998,December,Afternoon,Australia,Standing,F,N,21
1922,1998,December,Afternoon,South africa,Surfing,M,N,18
1923,1998,December,Unknown,South africa,Splashing,M,N,14
1924,1998,December,Noon,Australia,Surfing,F,N,21
1925,1998,November,Noon,Usa,Swimming,M,Y,9
1926,1998,November,Morning,Usa,Surfing,M,N,14
1927,1998,November,Afternoon,Usa,Walking,M,N,13
1928,1998,November,Unknown,Usa,Surfing,M,N,32
1929,1998,November,Unknown,Japan,Fishing,M,N,52
1930,1998,November,Afternoon,Brazil,Surfing,M,Y,22
1931,1998,October,Noon,Usa,Swimming,F,N,17
1932,1998,October,Unknown,South africa,Surfing,M,N,30
1933,1998,October,Unknown,Usa,Surfing,M,N,Unknown
1934,1998,October,Unknown,Brazil,Surfing,M,N,17
1935,1998,October,Unknown,Reunion,Diving,Unknown,N,Unknown
1936,1998,October,Noon,Usa,Unknown,M,N,28
1937,1998,Septembrer,Unknown,Usa,Surfing,M,N,6
1938,1998,Septembrer,Afternoon,Usa,Surfing,M,N,18
1939,1998,Septembrer,Dusk,South africa,Fishing,M,N,Unknown
1940,1998,Septembrer,Unknown,Usa,Surfing,M,N,28
1941,1998,Septembrer,Unknown,Senegal,Spearfishing,M,N,25
1942,1998,August,Evening,Usa,Surfing,M,N,26
1943,1998,August,Unknown,Italy,Fishing,Unknown,N,Unknown
1944,1998,August,Noon,Usa,Boogie boarding,M,N,16
1945,1998,August,Unknown,Usa,Spearfishing,M,N,Unknown
1946,1998,August,Afternoon,Bahamas,Spearfishing,M,N,28
1947,1998,August,Unknown,Usa,Body boarding,M,N,11
1948,1998,August,Unknown,South africa,Moving a shark in a net ,M,N,Unknown
1949,1998,August,Unknown,South africa,Surfing,M,N,19
1950,1998,August,Noon,South africa,Spearfishing,M,N,24
1951,1998,July,Afternoon,Brazil,Surfing,M,N,Unknown
1952,1998,July,P m ,Usa,Surfing,M,N,13
1953,1998,July,Unknown,South africa,Wading,M,N,47
1954,1998,July,Morning,South africa,Surfing,M,N,16
1955,1998,July,Unknown,South africa,Surfing,M,N,10
1956,1998,June,Noon,Australia,Free diving,M,Y,26
1957,1998,June,Morning,South africa,Body boarding,M,Y,20
1958,1998,June,Afternoon,Usa,Surfing,M,N,18
1959,1998,June,Unknown,South africa,Surfing,M,N,Unknown
1960,1998,May,Unknown,South africa,Surfing,M,N,17
1961,1998,May,2 ,South africa,Body boarding,M,N,15
1962,1998,May,Afternoon,South africa,Body boarding,M,N,16
1963,1998,May,Noon,Usa,Surfing,M,N,40
1964,1998,May,Noon,Usa,Swimming,F,N,14
1965,1998,May,Afternoon,Usa,Swimming,M,N,24
1966,1998,May,Noon,South africa,Body boarding,M,N,22
1967,1998,April,Afternoon,Mozambique,Towing rubber dinghy,F,Y,35
1968,1998,April,Morning,Usa,Surfing,M,N,50
1969,1998,April,Unknown,Usa,Scuba diving,M,N,16
1970,1998,April,Unknown,Brazil,Swimming,M,Y,Unknown
1971,1998,April,Unknown,New caledonia,Unknown,Unknown,N,Unknown
1972,1998,March,Afternoon,Usa,Swimming,M,N,40
1973,1998,March,Afternoon,South africa,Snorkeling,M,N,33
1974,1998,March,Morning,Usa,Swimming,M,N,32
1975,1998,February,Morning,Usa,Swimming,M,N,Unknown
1976,1998,January,Evening,Australia,Spearfishing,M,Y,31
1977,1998,January,Unknown,New caledonia,Windsurfing,M,N,Unknown
1978,1998,January,Afternoon,Reunion,Bathing,M,Y,Unknown
1979,1998,January,Unknown,South africa,Surfing,M,N,21
1980,1998,January,Noon,Australia,Surfing,M,N,Unknown
1981,1998,January,Noon,Mozambique,Surfing,M,N,23
1982,1998,Unknown,Unknown,South africa,Surfing,M,Y,28
1983,1998,Unknown,Unknown,Reunion,Diving,Unknown,Y,Unknown
1984,1998,Unknown,Unknown,Usa,Spearfishing,M,N,Unknown
1985,1997,December,Noon,South africa,Spearfishing,M,Y,39
1986,1997,December,Unknown,South africa,Sitting on surfboard,M,N,Unknown
1987,1997,December,Unknown,Usa,Unknown,F,N,29
1988,1997,December,Unknown,Usa,Swimming,M,N,8
1989,1997,November,Morning,Australia,Scuba diving,M,N,42
1990,1997,November,Morning,Usa,Swimming,M,N,32
1991,1997,November,Unknown,Australia,Unknown,M,Y,21
1992,1997,October,Unknown,Australia,Surf skiing,M,N,51
1993,1997,October,Morning,Usa,Body boarding,M,N,19
1994,1997,October,Afternoon,Usa,Surfing,M,N,23
1995,1997,October,Afternoon,Usa,Surfing,M,N,12
1996,1997,October,Unknown,South africa,Fishing,Unknown,N,Unknown
1997,1997,October,Morning,Usa,Swimming,F,N,14
1998,1997,Septembrer,Unknown,Brazil,Swimming,M,Y,20
1999,1997,Septembrer,Afternoon,Usa,Surfing,M,N,12
2000,1997,Septembrer,Evening,Usa,Surfing,Unknown,N,17
2001,1997,Septembrer,Afternoon,Usa,Surfing,M,N,20
2002,1997,August,Noon,Usa,Surfing,M,N,18
2003,1997,August,Noon,Usa,Walking,M,N,22
2004,1997,August,Noon,Usa,Surfing,M,N,29
2005,1997,August,Unknown,Mexico,Scuba diving,M,Y,28
2006,1997,August,Unknown,Mexico,Scuba diving,M,Y,33
2007,1997,August,Noon,Usa,Floating on raft,F,N,12
2008,1997,August,Unknown,Egypt,Fishing,M,N,17
2009,1997,August,Unknown,Egypt,Fishing,M,Y,16
2010,1997,August,Noon,Usa,Boogie boarding,M,N,17
2011,1997,August,Afternoon,Usa,Surfing,M,N,Unknown
2012,1997,August,Unknown,Usa,Wading,F,N,10
2013,1997,August,Unknown,Usa,Wade fishing,M,N,Unknown
2014,1997,August,Afternoon,Usa,Body surfing,M,N,17
2015,1997,August,Morning,Usa,Wading,M,N,19
2016,1997,July,Noon,Australia,Surfing,M,N,19
2017,1997,July,Noon,South africa,Surfing,M,Y,25
2018,1997,July,Unknown,Brazil,Surfing,M,N,Unknown
2019,1997,July,Night,Usa,Standing,M,N,50
2020,1997,July,Unknown,Okinawa,Fishing,M,Y,55
2021,1997,July,Unknown,Brazil,Surfing,Unknown,N,Unknown
2022,1997,June,Evening,Usa,Spearfishing,M,N,Unknown
2023,1997,June,Noon,Fiji,Snorkeling,F,N,47
2024,1997,June,Afternoon,Usa,Surfing,M,N,18
2025,1997,June,Unknown,Brazil,Bathing,M,Unknown,Unknown
2026,1997,June,Morning,Usa,Body surfing,M,N,33
2027,1997,May,Morning,Usa,Spearfishing,M,N,35
2028,1997,May,Noon,Usa,Surfing,M,N,34
2029,1997,May,Noon,Usa,Surfing,M,N,12
2030,1997,May,Unknown,Bahamas,Spearfishing,M,N,54
2031,1997,May,Morning,Bahamas,Spearfishing,M,N,Unknown
2032,1997,April,Unknown,Brazil,Windsurfing,M,N,22
2033,1997,February,Unknown,Australia,Swimming,F,N,21
2034,1997,February,Day,Australia,Scuba diving,M,N,30
2035,1997,February,Unknown,Usa,Unknown,M,Unknown,Unknown
2036,1997,February,Unknown,Reunion,Unknown,M,N,Unknown
2037,1997,February,Unknown,Australia,Rowing ,F,N,49
2038,1997,January,Noon,Australia,Snorkeling,M,N,27
2039,1997,January,Afternoon,Australia,Windsurfing,M,Y,41
2040,1997,January,Unknown,Reunion,Spearfishing,M,Y,Unknown
2041,1997,January,Unknown,Australia,Watching seals,Unknown,N,Unknown
2042,1996,December,Afternoon,Australia,Surfing,M,Unknown,18
2043,1996,December,Afternoon,South africa,Surfing,M,N,Unknown
2044,1996,December,Unknown,New caledonia,Spearfishing,M,Y,Unknown
2045,1996,December,Unknown,New caledonia,Attempting to attract dolphins,F,N,Unknown
2046,1996,November,Morning,Usa,Surfing,M,N,45
2047,1996,November,Afternoon,Usa,Surfing,M,N,26
2048,1996,October,Unknown,Brazil,Surfing,Unknown,N,Unknown
2049,1996,October,Unknown,Brazil,Surfing,M,N,Unknown
2050,1996,October,Unknown,Okinawa,Swimming,M,Y,Unknown
2051,1996,October,Noon,Usa,Surfing,M,N,22
2052,1996,October,Morning,Usa,Surfing,M,N,21
2053,1996,October,Morning,Usa,Surfing,M,N,31
2054,1996,October,Unknown,Brazil,Unknown,Unknown,N,Unknown
2055,1996,Septembrer,Noon,Usa,Swimming,M,N,14
2056,1996,Septembrer,Morning,New zealand,Diving,M,N,23
2057,1996,Septembrer,Noon,Usa,Surfing,M,N,19
2058,1996,Septembrer,Afternoon,Usa,Standing,M,N,5
2059,1996,Septembrer,Noon,Usa,Sitting on surfboard,M,N,28
2060,1996,Septembrer,Noon,Usa,Boogie boarding,F,N,28
2061,1996,Septembrer,Morning,South africa,Spearfishing,M,N,29
2062,1996,August,Afternoon,Usa,Body boarding,M,N,19
2063,1996,August,Noon,Usa,Free diving,M,N,36
2064,1996,August,Noon,Usa,Wade fishing,M,N,21
2065,1996,July,Evening,Usa,Standing,F,N,8
2066,1996,July,Unknown,Okinawa,Swimming,M,Y,52
2067,1996,July,Afternoon,Egypt,Free diving,M,N,Unknown
2068,1996,July,Unknown,Usa,Swimming,M,N,46
2069,1996,July,Noon,Usa,Swimming,M,N,9
2070,1996,July,Unknown,Usa,Unknown,Unknown,Unknown,Unknown
2071,1996,July,Noon,Usa,Unknown,M,N,18
2072,1996,July,Noon,Usa,Standing,F,N,63
2073,1996,July,Unknown,Bahamas,Diving,M,N,24
2074,1996,June,Noon,Usa,Body surfing,F,N,24
2075,1996,June,Afternoon,Australia,Surfing,M,N,Unknown
2076,1996,June,Unknown,South africa,Surfing,M,N,Unknown
2077,1996,May,Noon,South africa,Surfing,M,N,17
2078,1996,May,Unknown,Australia,Tech diving ,M,Y,45
2079,1996,May,Noon,Usa,Surfing,M,N,22
2080,1996,May,Noon,South korea,Shell diving,M,Y,33
2081,1996,May,Noon,Usa,Surfing,M,N,27
2082,1996,April,Unknown,Usa,Unknown,M,Unknown,Unknown
2083,1996,April,Unknown,Australia,Swimming,M,N,11
2084,1996,April,Unknown,Australia,Swimming,F,N,16
2085,1996,April,Unknown,Brazil,Swimming,M,Y,Unknown
2086,1996,March,Morning,Australia,Swimming,F,N,47
2087,1996,March,Unknown,Australia,Fishing,M,N,7
2088,1996,February,Night,Australia,Dived naked into the water on a bet,M,N,24
2089,1996,February,Unknown,Usa,Swimming,F,N,32
2090,1996,February,Unknown,Papua new guinea,Unknown,M,Y,Unknown
2091,1996,February,Unknown,Papua new guinea,Unknown,Unknown,N,Unknown
2092,1996,February,Unknown,Papua new guinea,Diving,Unknown,Y,14
2093,1996,February,Unknown,Dominican republic,Boeing 757 enroute from porta plata plunged into the sea,Unknown,Y,Unknown
2094,1996,February,Noon,Australia,Swimming,M,N,7
2095,1996,January,Unknown,Usa,Wading,M,N,33
2096,1996,January,Unknown,Australia,Swimming,F,N,13
2097,1996,January,Afternoon,Usa,Swimming,M,N,53
2098,1996,January,Unknown,Australia,Unknown,Unknown,Unknown,Unknown
2099,1996,January,Morning,Australia,Chumming for sharks,Unknown,N,Unknown
2100,1996,January,Afternoon,Reunion,Surfing,M,Y,25
2101,1996,Unknown,Unknown,Fiji,Unknown,M,Y,Unknown
2102,1996,Unknown,Unknown,Usa,Surfing,M,N,Unknown
2103,1995,December,Unknown,Usa,Unknown,M,Unknown,Unknown
2104,1995,November,Unknown,New zealand,Diving,M,N,22
2105,1995,November,Unknown,Usa,Unknown,M,N,Unknown
2106,1995,November,Unknown,Northern arabian sea,Fell off aircraft carrier,M,N,Unknown
2107,1995,November,Unknown,Australia,Unknown,M,N,Unknown
2108,1995,October,Unknown,Usa,Boogie boarding,M,N,13
2109,1995,October,Unknown,Usa,Surfing,M,N,17
2110,1995,October,Noon,Australia,Playing  standing,F,N,15
2111,1995,October,Noon,Usa,Surfing,M,N,39
2112,1995,Septembrer,Morning,Usa,Surfing,M,N,14
2113,1995,Septembrer,Unknown,Usa,Surfing,M,N,17
2114,1995,Septembrer,Afternoon,Usa,Windsurfing,M,N,25
2115,1995,Septembrer,Unknown,Usa,Surfing,M,N,19
2116,1995,Septembrer,Afternoon,Usa,Swimming,F,N,19
2117,1995,Septembrer,Unknown,Reunion,Body boarding,M,Y,Unknown
2118,1995,Septembrer,Unknown,Usa,Scuba diving,M,Y,25
2119,1995,Septembrer,Afternoon,Australia,Abalone diving using hookah near calving whales ,M,Y,29
2120,1995,Septembrer,Afternoon,Usa,Abalone diving using hookah resting on the surface ,M,N,32
2121,1995,Septembrer,Unknown,Usa,Swimming,M,N,9
2122,1995,August,Unknown,Usa,Surfing,M,N,19
2123,1995,August,Unknown,Usa,On a float,M,N,44
2124,1995,August,Unknown,Brazil,Surfing,M,N,Unknown
2125,1995,August,Afternoon,Usa,Surfing,M,N,16
2126,1995,August,Noon,Usa,Surfing,M,N,18
2127,1995,August,Night,Usa,Swimming,M,N,16
2128,1995,August,Noon,Usa,Swimming,M,N,23
2129,1995,August,Evening,Usa,Surfing,M,N,19
2130,1995,August,Unknown,Usa,Diving,Unknown,N,Unknown
2131,1995,August,Afternoon,Tonga,Fishing,M,N,18
2132,1995,August,Morning,Usa,Wading,M,N,20
2133,1995,August,Unknown,Usa,Swimming,M,Y,15
2134,1995,August,Noon,Usa,Surfing,M,N,20
2135,1995,August,Unknown,Usa,Riding waves on a board ,F,N,14
2136,1995,August,Noon,Usa,Body boarding,M,N,12
2137,1995,August,Unknown,Tonga,Fishing,M,N,Unknown
2138,1995,August,Unknown,Usa,Diving,M,N,Unknown
2139,1995,July,Afternoon,Usa,Surfing,M,N,Unknown
2140,1995,July,Noon,Usa,Surfing,M,N,Unknown
2141,1995,July,Noon,Usa,Surfing,M,N,18
2142,1995,July,Noon,Usa,Standing,M,N,18
2143,1995,July,Unknown,Usa,Unknown,M,N,12
2144,1995,July,Unknown,Usa,Swimming,F,N,7
2145,1995,July,Unknown,Usa,Body boarding,M,N,47
2146,1984,November,Afternoon,South africa,Surfing,M,N,14
2147,1995,July,Unknown,Brazil,Surfing,M,Y,18
2148,1995,July,Unknown,Usa,Surfing,M,N,34
2149,1995,July,Unknown,Usa,Fishing,F,N,32
2150,1995,July,Unknown,Usa,Jumped off surfboard  landed on the shark,M,N,Unknown
2151,1995,June,Afternoon,Usa,Scuba diving,M,N,31
2152,1995,June,Unknown,Usa,Kayaking,F,N,Unknown
2153,1995,June,Unknown,Usa,Playing  jumping,M,N,13
2154,1995,June,Unknown,Usa,Surfing,M,N,Unknown
2155,1995,June,Afternoon,Usa,Swimming,M,N,45
2156,1995,June,Noon,Usa,Swimming,F,N,10
2157,1995,June,Noon,Usa,Swimming,M,N,38
2158,1995,June,Unknown,Hong kong,Swimming,F,Y,45
2159,1995,June,Noon,Hong kong,Swimming,M,Y,29
2160,1995,May,Unknown,Hong kong,Diving,Unknown,Y,44
2161,1995,May,Unknown,Usa,Surfing,M,N,15
2162,1995,May,Unknown,Fiji,Sleeping in anchored boat,M,Y,69
2163,1995,May,Unknown,Australia,Unknown,Unknown,Unknown,Unknown
2164,1995,May,Unknown,South korea,Diving,F,Y,44
2165,1995,April,Morning,Usa,Unknown,M,N,12
2166,1995,April,Noon,Usa,Unknown,M,N,20
2167,1995,April,Unknown,Australia,Diving,M,N,Unknown
2168,1995,April,Morning,Japan,Scuba diving,M,Y,47
2169,1995,March,Unknown,Australia,Surf skiing,F,N,Unknown
2170,1995,March,Morning,Australia,Surfing,M,N,35
2171,1995,March,Noon,Brazil,Swimming,Unknown,Y,Unknown
2172,1995,February,Afternoon,South africa,Swimming,M,N,22
2173,1995,February,Unknown,Venezuela,Wind surfing,M,N,Unknown
2174,1995,January,Afternoon,South africa,Swimming,M,Y,14
2175,1995,January,Unknown,Brazil,Surfing,M,N,17
2176,1995,Unknown,Unknown,South africa,Diving,M,N,33
2177,1995,Unknown,Unknown,Australia,Snorkeling,M,N,Unknown
2178,1995,Unknown,Unknown,Usa,Scuba diving,M,Y,Unknown
2179,1995,Unknown,Unknown,Usa,Unknown,M,Unknown,Unknown
2180,1994,December,Afternoon,South africa,Body boarding,M,N,26
2181,1994,December,Noon,Usa,Surfing,Unknown,N,Unknown
2182,1994,December,Unknown,Brazil,Surfing,M,N,Unknown
2183,1994,December,Unknown,Brazil,Surfing,M,N,Unknown
2184,1994,December,Unknown,Vanuatu,Unknown,Unknown,Unknown,Unknown
2185,1994,December,Unknown,Australia,Murder victim,M,N,44
2186,1994,December,Morning,Usa,Commercial diver submerged or treading water ,M,Y,42
2187,1994,December,Unknown,Brazil,Surfing,M,Y,Unknown
2188,1994,November,Unknown,South africa,Spearfishing,M,N,Unknown
2189,1994,November,Morning,Usa,Surfing,F,N,34
2190,1994,November,Afternoon,Usa,Surfing,Unknown,N,Unknown
2191,1994,October,Unknown,Brazil,Surfing,Unknown,N,Unknown
2192,1994,October,Unknown,Brazil,Surfing,M,N,Unknown
2193,1994,October,Noon,Usa,Wading,F,N,9
2194,1994,October,Noon,Usa,Surfing,M,N,16
2195,1994,Septembrer,Unknown,Usa,Swimming,F,N,30
2196,1994,Septembrer,Afternoon,Usa,Surfing,M,N,43
2197,1994,Septembrer,Unknown,Usa,Adrift on refugee raft,M,Y,7
2198,1994,Septembrer,Noon,Usa,Jumped off rocks into white water,F,N,12
2199,1994,August,Unknown,Japan,Unknown,Unknown,N,Unknown
2200,1994,July,Unknown,Brazil,Surfing,M,N,15
2201,1994,July,Unknown,Brazil,Swimming,M,Y,Unknown
2202,1994,July,Noon,Reunion,Windsurfing,M,Y,24
2203,1994,July,Noon,South africa,Surfing,M,Y,22
2204,1994,July,Noon,South africa,Surfing,M,N,31
2205,1994,July,Unknown,Brazil,Surfing,M,N,Unknown
2206,1994,July,Afternoon,Usa,Surfing,M,N,15
2207,1994,June,Afternoon,Bahamas,Spearfishing,M,N,30
2208,1994,May,Morning,Usa,Surfing,M,N,24
2209,1994,May,Morning,Usa,Surfing,M,N,28
2210,1994,May,Unknown,Usa,Spearfishing,M,N,35
2211,1994,May,Unknown,Usa,Wading,F,N,36
2212,1994,May,Noon,Usa,Wading,M,N,26
2213,1994,May,Morning,Usa,Surfing,M,N,22
2214,1994,April,Unknown,Usa,Unknown,F,Y,25
2215,1994,April,Unknown,Reunion,Unknown,Unknown,Y,Unknown
2216,1994,April,Morning,Bahamas,Wading,M,N,20
2217,1994,April,Afternoon,Usa,Freediving for seashells,M,N,71
2218,1994,April,Unknown,South africa,Spearfishing,M,Y,Unknown
2219,1994,March,Noon,Chile,Swimming,F,N,19
2220,1994,March,Noon,Chile,Swimming,M,N,Unknown
2221,1994,March,Unknown,Usa,Removing shark from tank in nightclub ,M,N,33
2222,1994,March,Unknown,Brazil,Surfing,M,N,25
2223,1994,February,Noon,South africa,Spearfishing,M,N,Unknown
2224,1994,February,Noon,Usa,Surfing,M,N,23
2225,1994,February,Afternoon,Usa,Fishing,M,N,Unknown
2226,1994,February,Afternoon,South africa,Surfing,M,N,15
2227,1994,February,Unknown,New caledonia,Fishing,Unknown,Y,Unknown
2228,1994,January,Unknown,Brazil,Swimming,M,N,Unknown
2229,1994,January,Unknown,Usa,Surfing,M,Y,Unknown
2230,1994,January,Noon,South africa,Windsurfing,M,N,44
2231,1994,January,Morning,Australia,Fishing,Unknown,N,Unknown
2232,1994,January,Unknown,Australia,Swimming,M,N,23
2233,1994,January,Afternoon,South africa,Swimming,M,N,33
2234,1994,Unknown,Unknown,Hong kong,Playing volleyball with friends,F,N,Unknown
2235,1994,Unknown,Unknown,Usa,Surfing,M,N,Unknown
2236,1993,December,Unknown,Usa,Surfing,M,Y,Unknown
2237,1993,November,Unknown,Usa,Swimming,M,N,30
2238,1993,November,Afternoon,Australia,Hookah diving,M,Y,27
2239,1993,November,Morning,Usa,Surfing,M,N,Unknown
2240,1993,November,Unknown,Somalia,Stamding,M,Y,Unknown
2241,1993,October,Afternoon,Usa,Surfing,M,N,26
2242,1993,October,Morning,Usa,Swimming,F,N,26
2243,1993,October,Noon,Usa,Kayaking,F,N,34
2244,1993,October,Unknown,Usa,Surfing,Unknown,N,Unknown
2245,1993,Septembrer,Unknown,Somalia,Swimming,M,Y,21
2246,1993,Septembrer,Noon,South africa,Spearfishing,M,N,36
2247,1993,Septembrer,Unknown,El salvador,Surfing,Unknown,N,15
2248,1993,Septembrer,Unknown,El salvador,Surfing,M,Y,17
