Year,Country,Sex,Activity,Type,Fatal
1999,South Africa,M,Paddle Skiing,Unprovoked,N
1999,New Zealand,Unkown,Inflatable boat,Boat,N
1999,Australia,F,Fishing,Invalid,N
1999,Reunion,Unkown,Spearfishing,Unprovoked,Y
1999,South Africa,M,Spearfishing,Unprovoked,N
1999,USA,M,Body surfing,Invalid,N
1998,USA,M,Surfing,Provoked,N
1998,Australia,F,Standing,Unprovoked,N
1998,South Africa,M,Surfing,Unprovoked,N
1998,South Africa,M,Splashing,Unprovoked,N
1998,Australia,F,Surfing,Unprovoked,N
1998,USA,M,Swimming,Unprovoked,Y
1998,USA,M,Surfing,Unprovoked,N
1998,USA,M,Walking,Unprovoked,N
1998,USA,M,Surfing,Unprovoked,N
1998,Japan,M,Fishing for tuna,Provoked,N
1998,Brazil,M,Surfing,Unprovoked,Y
1998,USA,F,Swimming,Unprovoked,N
1998,South Africa,M,Surfing,Unprovoked,N
1998,USA,M,Surfing,Unprovoked,N
1998,Brazil,M,Surfing,Unprovoked,N
1998,Reunion,Unkown,Diving,Unprovoked,N
1998,USA,M,,Unprovoked,N
1998,USA,M,Surfing,Unprovoked,N
1998,USA,M,Surfing,Unprovoked,N
1998,South Africa,M,Fishing / washing bait off hands,Unprovoked,N
1998,USA,M,Surfing,Unprovoked,N
1998,Senegal,M,Spearfishing,Provoked,N
1998,USA,M,Surfing,Unprovoked,N
1998,Italy,Unkown,Fishing,Invalid,N
1998,USA,M,Boogie boarding,Unprovoked,N
1998,USA,M,Spearfishing,Unprovoked,N
1998,Bahamas,M,Spearfishing,Unprovoked,N
1998,USA,M,Body-boarding,Unprovoked,N
1998,South Africa,M,Moving a shark in a net ,Provoked,N
1998,South Africa,M,Surfing (or body boarding),Unprovoked,N
1998,South Africa,M,Spearfishing,Unprovoked,N
1998,Brazil,M,Surfing,Unprovoked,N
1998,USA,M,Surfing,Unprovoked,N
1998,South Africa,M,Wading,Unprovoked,N
1998,South Africa,M,Surfing,Unprovoked,N
1998,South Africa,M,Surfing,Unprovoked,N
1998,Australia,M,Free diving for abalone,Unprovoked,N
1998,South Africa,M,Body Boarding,Unprovoked,Y
1998,USA,M,Surfing,Unprovoked,N
1998,South Africa,M,Surfing,Unprovoked,N
1998,South Africa,M,Surfing,Unprovoked,N
1998,South Africa,M,Body boarding,Unprovoked,N
1998,South Africa,M,Body boarding,Unprovoked,N
1998,USA,M,Surfing,Unprovoked,N
1998,USA,F,Swimming,Unprovoked,N
1998,USA,M,Swimming / surfing,Unprovoked,N
1998,South Africa,M,Body boarding,Unprovoked,N
1998,Mozambique,F,Towing rubber dinghy,Unprovoked,Y
1998,USA,M,Surfing (lying prone on his board),Unprovoked,N
1998,USA,M,Scuba diving,Provoked,N
1998,Brazil,M,Swimming ,Unprovoked,Y
1998,New Caledonia,Unkown,,Unprovoked,N
1998,USA,M,Swimming,Unprovoked,N
1998,South Africa,M,Snorkeling � hunting crayfish and abalone,Unprovoked,N
1998,USA,M,Swimming or paddle boarding,Unprovoked,N
1998,USA,M,Swimming,Unprovoked,N
1998,Australia,M,Spearfishing,Invalid,Y
1998,New Caledonia,M,Windsurfing,Unprovoked,N
1998,Reunion,M,Bathing,Unprovoked,Y
1998,South Africa,M,Surfing,Unprovoked,N
1998,Australia,M,Surfing,Unprovoked,N
1998,Mozambique,M,Surfing,Unprovoked,N
1998,South Africa,M,Surfing,Unprovoked,Y
1998,Reunion,Unkown,Diving,Unprovoked,Y
1998,USA,M,Spearfishing on scuba & transferring fish onto a stringer,Unprovoked,N
1997,South Africa,M,Spearfishing,Unprovoked,Y
1997,South Africa,M,Sitting on surfboard,Unprovoked,N
1997,USA,F,,Invalid,N
1997,USA,M,Swimming,Unprovoked,N
1997,Australia,M,Scuba diving (submerged riding a scooter),Unprovoked,N
1997,USA,M,Swimming,Unprovoked,N
1997,Australia,M,Unknown,Invalid,Y
1997,Australia,M,Surf-skiing,Unprovoked,N
1997,USA,M,Body boarding or surfing,Unprovoked,N
1997,USA,M,Surfing,Unprovoked,N
1997,USA,M,Surfing,Unprovoked,N
1997,South Africa,Unkown,Fishingat,Boat,N
1997,USA,F,Swimming,Unprovoked,N
1997,Brazil,M,Swimming,Unprovoked,Y
1997,USA,M,Surfing,Unprovoked,N
1997,USA,Unkown,Surfing,Unprovoked,N
1997,USA,M,Surfing,Unprovoked,N
1997,USA,M,Surfing,Unprovoked,N
1997,USA,M,Walking / surfing,Unprovoked,N
1997,USA,M,Surfing (sitting on his board),Unprovoked,N
1997,Mexico,M,SCUBA diving,Invalid,Y
1997,Mexico,M,SCUBA diving,Unprovoked,Y
1997,USA,F,Floating on raft,Unprovoked,N
1997,Egypt,M,Fishing,Unprovoked,N
1997,Egypt,M,Fishing,Unprovoked,Y
1997,USA,M,Boogie boarding,Unprovoked,N
1997,USA,M,Surfing,Unprovoked,N
1997,USA,F,Wading,Unprovoked,N
1997,USA,M,Wade-fishing,Unprovoked,N
1997,USA,M,Body surfing,Unprovoked,N
1997,USA,M,Wading / Surfing,Unprovoked,N
1997,Australia,M,Surfing,Unprovoked,N
1997,South Africa,M,Surfing,Unprovoked,Y
1997,Brazil,M,Surfing,Unprovoked,N
1997,USA,M,Standing,Unprovoked,N
1997,Okinawa,M,Fishing for octopus,Unprovoked,Y
1997,Brazil,Unkown,Surfing,Unprovoked,N
1997,USA,M,Spearfishing / night diving,Unprovoked,N
1997,Fiji,F,Snorkeling,Unprovoked,N
1997,USA,M,Surfing,Unprovoked,N
1997,Brazil,M,Bathing,Unprovoked,UNKNOWN
1997,USA,M,"Body surfing, stood up on sandbar",Unprovoked,N
1997,USA,M,Spearfishing,Unprovoked,N
1997,USA,M,Surfing,Unprovoked,N
1997,USA,M,Surfing,Unprovoked,N
1997,Bahamas,M,Spearfishing,Unprovoked,N
1997,Bahamas,M,Spearfishing,Unprovoked,N
1997,Brazil,M,Windsurfing,Unprovoked,N
1997,Australia,F,Swimming,Unprovoked,N
1997,Australia,M,Scuba diving,Unprovoked,N
1997,USA,M,,Unprovoked,UNKNOWN
1997,Reunion,M,,Unprovoked,N
1997,Australia,F,Rowing ,Boat,N
1997,Australia,M,Snorkeling,Unprovoked,N
1997,Australia,M,Windsurfing,Unprovoked,Y
1997,Reunion,M,Spearfishing,Unprovoked,Y
1997,Australia,Unkown,Watching seals,Boat,N
1996,Australia,M,Surfing,Unprovoked,UNKNOWN
1996,South Africa,M,Surfing,Unprovoked,N
1996,New Caledonia,M,Spearfishing,Unprovoked,Y
1996,New Caledonia,F,Attempting to attract dolphins,Unprovoked,N
1996,USA,M,Surfing,Unprovoked,N
1996,USA,M,Surfing,Unprovoked,N
1996,Brazil,Unkown,Surfing,Unprovoked,N
1996,Brazil,M,Surfing,Unprovoked,N
1996,Okinawa,M,Swimming or snorkeling,Unprovoked,Y
1996,USA,M,Surfing,Unprovoked,N
1996,USA,M,Surfing,Unprovoked,N
1996,USA,M,Surfing,Unprovoked,N
1996,Brazil,Unkown,,Unprovoked,N
1996,USA,M,Swimming,Unprovoked,N
1996,New Zealand,M,Diving for abalone,Unprovoked,N
1996,USA,M,Surfing / Swimming,Unprovoked,N
1996,USA,M,Standing,Unprovoked,N
1996,USA,M,Sitting on surfboard,Unprovoked,N
1996,USA,F,Boogie boarding,Invalid,N
1996,South Africa,M,Spearfishing,Provoked,N
1996,USA,M,Body Boarding,Unprovoked,N
1996,USA,M,Free diving for abalone,Unprovoked,N
1996,USA,M,Wade fishing,Unprovoked,N
1996,USA,F,Standing,Unprovoked,N
1996,Okinawa,M,Swimming,Unprovoked,Y
1996,Egypt / Israel,M,Free diving with a pod of dolphins,Unprovoked,N
1996,USA,M,Swimming,Unprovoked,N
1996,USA,M,Swimming,Unprovoked,N
1996,USA,Unkown,,Unprovoked,UNKNOWN
1996,USA,M,,Unprovoked,N
1996,USA,F,Standing,Unprovoked,N
1996,Bahamas,M,Diving,Unprovoked,N
1996,USA,F,Body surfing,Unprovoked,N
1996,Australia,M,Surfing,Unprovoked,N
1996,South Africa,M,Surfing,Unprovoked,N
1996,South Africa,M,Surfing,Unprovoked,N
1996,Australia,M,Tech diving ,Invalid,Y
1996,USA,M,Surfing,Unprovoked,N
1996,South Korea,M,Shell Diving,Unprovoked,Y
1996,USA,M,Surfing,Unprovoked,N
1996,USA,M,,Unprovoked,UNKNOWN
1996,Australia,M,Swimming,Unprovoked,N
1996,Australia,F,Swimming,Unprovoked,N
1996,Brazil,M,Swimming,Unprovoked,Y
1996,Australia,F,Swimming breast stoke,Unprovoked,N
1996,Australia,M,Fishing in knee-deep water,Unprovoked,N
1996,Australia,M,Dived naked into the water on a bet,Unprovoked,N
1996,USA,F,Swimming in fish tank,Provoked,N
1996,Papua New Guinea,M,,Unprovoked,Y
1996,Papua New Guinea,Unkown,,Unprovoked,N
1996,Papua New Guinea,Unkown,Diving ,Unprovoked,Y
1996,Dominican Republic,Unkown,Boeing 757 enroute from Porta Plata plunged into the sea,Sea Disaster,Y
1996,Australia,M,Swimming,Unprovoked,N
1996,USA,M,Wading,Provoked,N
1996,Australia,F,Swimming,Unprovoked,N
1996,USA,M,Swimming with mask & snorkel,Unprovoked,N
1996,Australia,Unkown,,Unprovoked,UNKNOWN
1996,Australia,Unkown,Chumming for sharks,Boat,N
1996,Reunion,M,Surfing,Unprovoked,Y
1996,Fiji,M,,Unprovoked,Y
1996,USA,M,Surfing,Unprovoked,N
1995,USA,M,,Unprovoked,UNKNOWN
1995,New Zealand,M,"Diving, gathering shellfish",Unprovoked,N
1995,USA,M,,Invalid,N
1995,Northern Arabian Sea,M,Fell off aircraft carrier,Unprovoked,N
1995,Australia,M,,Unprovoked,N
1995,USA,M,Boogie boarding,Unprovoked,N
1995,USA,M,Surfing,Unprovoked,N
1995,Australia,F,Playing / standing,Unprovoked,N
1995,USA,M,Surfing,Unprovoked,N
1995,USA,M,Surfing,Unprovoked,N
1995,USA,M,Surfing,Unprovoked,N
1995,USA,M,Windsurfing,Unprovoked,N
1995,USA,M,Surfing,Unprovoked,N
1995,USA,F,Swimming,Unprovoked,N
1995,Reunion,M,Body-boarding,Unprovoked,Y
1995,USA,M,Scuba diving,Unprovoked,Y
1995,Australia,M,Abalone diving using Hookah (near calving whales),Unprovoked,Y
1995,USA,M,Abalone diving using Hookah (resting on the surface),Unprovoked,N
1995,USA,M,Swimming,Invalid,N
1995,USA,M,Surfing,Unprovoked,N
1995,USA,M,On a float,Unprovoked,N
1995,Brazil,M,Surfing,Unprovoked,N
1995,USA,M,Surfing,Unprovoked,N
1995,USA,M,Surfing,Unprovoked,N
1995,USA,M,Swimming,Unprovoked,N
1995,USA,M,Swimming ,Unprovoked,N
1995,USA,M,Surfing,Unprovoked,N
1995,USA,Unkown,Diving,Unprovoked,N
1995,Tonga,M,Fishing,Unprovoked,N
1995,USA,M,Wading,Unprovoked,N
1995,USA,M,Swimming,Invalid,Y
1995,USA,M,Surfing,Unprovoked,N
1995,USA,F,"""Riding waves on a board""",Unprovoked,N
1995,USA,M,Body boarding,Unprovoked,N
1995,Tonga,M,Fishing,Invalid,N
1995,USA,M,Diving,Invalid,N
1995,USA,M,Surfing,Unprovoked,N
1995,USA,M,Surfing,Unprovoked,N
1995,USA,M,Surfing,Unprovoked,N
1995,USA,M,Standing,Unprovoked,N
1995,USA,M,,Unprovoked,N
1995,USA,F,Swimming,Unprovoked,N
1995,USA,M,Body boarding,Unprovoked,N
1984,South Africa,M,Surfing,Unprovoked,N
1995,Brazil,M,Surfing,Unprovoked,Y
1995,USA,M,Surfing,Unprovoked,N
1995,USA,F,Fishing,Provoked,N
1995,USA,M,Jumped off surfboard & landed on the shark,Provoked,N
1995,USA,M,Scuba diving (ascending using scooter),Unprovoked,N
1995,USA,F,Kayaking,Unprovoked,N
1995,USA,M,Playing / jumping,Unprovoked,N
1995,USA,M,Surfing,Unprovoked,N
1995,USA,M,Swimming,Unprovoked,N
1995,USA,F,Swimming,Unprovoked,N
1995,USA,M,Swimming,Unprovoked,N
1995,Hong Kong,F,Swimming,Unprovoked,Y
1995,Hong Kong,M,Swimming,Unprovoked,Y
1995,Hong Kong,Unkown,Diving,Unprovoked,Y
1995,USA,M,Surfing,Unprovoked,N
1995,Fiji,M,Sleeping in anchored boat,Unprovoked,N
1995,Australia,Unkown,,Unprovoked,UNKNOWN
1995,South Korea,F,Diving for abalone,Unprovoked,Y
1995,USA,M,,Invalid,N
1995,USA,M,,Unprovoked,N
1995,Australia,M,Diving,Unprovoked,N
1995,Japan,M,Scuba diving for bivalves,Unprovoked,Y
1995,Australia,F,Surf skiing,Unprovoked,N
1995,Australia,M,Surfing,Unprovoked,N
1995,Brazil,Unkown,Swimming,Unprovoked,Y
1995,South Africa,M,Swimming,Unprovoked,N
1995,Venezuela,M,Wind surfing,Unprovoked,N
1995,South Africa,M,Swimming,Unprovoked,Y
1995,Brazil,M,Surfing,Unprovoked,N
1995,South Africa,M,Diving,Invalid,N
1995,Australia,M,Snorkeling,Provoked,N
1995,USA,M,Scuba diving,Invalid,Y
1995,USA,M,,Unprovoked,UNKNOWN
1994,South Africa,M,Body boarding,Unprovoked,N
1994,USA,Unkown,"Surfing, sitting on board",Unprovoked,N
1994,Brazil,M,Surfing,Unprovoked,N
1994,Brazil,M,Surfing,Unprovoked,N
1994,Vanuatu,Unkown,,Unprovoked,UNKNOWN
1994,Australia,M,Murder victim,Invalid,N
1994,USA,M,Commercial diver (submerged or treading water),Unprovoked,Y
1994,Brazil,M,Surfing,Unprovoked,Y
1994,South Africa,M,Spearfishing,Unprovoked,N
1994,USA,F,"Surfing, paddling seawards",Unprovoked,N
1994,USA,Unkown,Surfing,Unprovoked,N
1994,Brazil,Unkown,Surfing,Unprovoked,N
1994,Brazil,M,Surfing,Unprovoked,N
1994,USA,F,Wading,Provoked,N
1994,USA,M,Surfing,Unprovoked,N
1994,USA,F,Swimming,Unprovoked,N
1994,USA,M,Surfing,Unprovoked,N
1994,USA,M,Adrift on refugee raft,Sea Disaster,Y
1994,USA,F,Jumped off rocks into white water,Unprovoked,N
1994,Japan,Unkown,,Unprovoked,N
1994,Brazil,M,Surfing,Unprovoked,N
1994,Brazil,M,Swimming,Unprovoked,Y
1994,Reunion,M,Windsurfing,Unprovoked,Y
1994,South Africa,M,Surfing,Unprovoked,Y
1994,South Africa,M,Surfing,Unprovoked,N
1994,Brazil,M,Surfing,Unprovoked,N
1994,USA,M,Surfing,Unprovoked,N
1994,Bahamas,M,Spearfishing,Unprovoked,N
1994,USA,M,Surfing,Unprovoked,N
1994,USA,M,Surfing,Unprovoked,N
1994,USA,M,Spearfishing,Unprovoked,N
1994,USA,F,Wading,Unprovoked,N
1994,USA,M,Wading,Unprovoked,N
1994,USA,M,Surfing,Unprovoked,N
1994,USA,F,,Invalid,Y
1994,Reunion,Unkown,,Unprovoked,Y
1994,Bahamas,M,Wading,Unprovoked,N
1994,USA,M,Freediving for seashells,Unprovoked,N
1994,South Africa,M,Spearfishing,Unprovoked,Y
1994,Chile,F,Swimming alongside NOAA research vessel Discoverer,Unprovoked,N
1994,Chile,M,Swimming alongside NOAA research vessel Discoverer,Unprovoked,N
1994,USA,M,Removing shark from tank in nightclub ,Provoked,N
1994,Brazil,M,Surfing,Unprovoked,N
1994,South Africa,M,Spearfishing,Unprovoked,N
1994,USA,M,Surfing,Unprovoked,N
1994,USA,M,Fishing,Provoked,N
1994,South Africa,M,Surfing,Unprovoked,N
1994,New Caledonia,Unkown,Fishing,Unprovoked,Y
1994,Brazil,M,Swimming,Unprovoked,N
1994,USA,M,Surfing,Unprovoked,Y
1994,South Africa,M,Windsurfing,Unprovoked,N
1994,Australia,Unkown,Fishing,Boat,N
1994,Australia,M,"Swimming, after falling off towed kneeboard",Unprovoked,N
1994,South Africa,M,Swimming ,Unprovoked,N
1994,Hong Kong,F,Playing volleyball with friends,Unprovoked,N
1994,USA,M,Surfing,Unprovoked,N
1993,USA,M,Surfing,Unprovoked,Y
1993,USA,M,Swimming,Unprovoked,N
1993,Australia,M,Hookah diving,Unprovoked,Y
1993,USA,M,"Surfing, paddling shorewards",Unprovoked,N
1993,Somalia,M,Stamding,Unprovoked,Y
1993,USA,M,Surfing,Unprovoked,N
1993,USA,F,Swimming,Unprovoked,N
1993,USA,F,Kayaking,Boat,N
1993,USA,Unkown,Surfing,Unprovoked,N
1993,Somalia,M,Swimming,Unprovoked,Y
1993,South Africa,M,Spearfishing,Unprovoked,N
1993,El Salvador,Unkown,Surfing,Unprovoked,N
1993,El Salvador,M,Surfing,Unprovoked,Y
1993,USA,M,Wading,Unprovoked,N
1993,USA,M,,Unprovoked,N
1993,Spain,M,Swimming,Unprovoked,N
1993,Bahamas,M,Spearfishing,Unprovoked,N
1993,USA,Unkown,Surfing,Unprovoked,N
1993,USA,M,"Surfing, paddling seawards",Unprovoked,N
1993,USA,Unkown,Watching the shark feeding on a dead pinniped,Boat,N
1993,USA,F,Riding floatation device,Unprovoked,N
1993,Australia,Unkown,Fishing,Boat,N
1993,USA,M,Free diving for abalone (ascending),Unprovoked,N
1993,New Caledonia,M,Fishing for lobsters,Unprovoked,Y
1993,El Salvador,Unkown,Oyster fishing,Boat,Y
1993,South Africa,M,Surfing,Unprovoked,N
1993,USA,F,Playing,Unprovoked,N
1993,Brazil,M,Swimming,Unprovoked,Y
1993,Reunion,M,Body boarding,Unprovoked,N
1993,Hong Kong,M,Swimming,Unprovoked,Y
1993,Mexico,F,Scuba diving,Unprovoked,Y
1993,USA,M,Paddling on surfboard or body board,Unprovoked,N
1993,Australia,M,Scuba diving,Unprovoked,Y
1993,Australia,F,Scuba diving at seal colony,Unprovoked,Y
1993,Hong Kong,M,Swimming,Unprovoked,Y
1993,USA,F,Swimming,Unprovoked,N
1993,Hong Kong,F,,Unprovoked,Y
1993,Somalia,F,Swimming,Unprovoked,Y
1993,Australia,M,Spearfishing,Invalid,N
1993,Brazil,M,Surfing,Unprovoked,N
1993,USA,M,Floating on his back,Unprovoked,N
1993,Japan,Unkown,,Unprovoked,N
1993,USA,M,Paddling on surfboard,Unprovoked,N
1993,USA,M,Free diving & spearfishing (ascending),Unprovoked,N
1993,New Caledonia,Unkown,Swimming,Unprovoked,N
1993,Tonga,M,Sea disaster,Sea Disaster,N
1993,Tonga,M,Sea disaster,Sea Disaster,N
1993,Australia,M,Fishing,Provoked,N
1993,Brazil,M,Body boarding,Unprovoked,N
1993,Australia,M,Spearfishing,Unprovoked,N
1993,Caribbean Sea,M,   ,Boat,N
1993,USA,M,Surfing,Unprovoked,N
1993,Angola,M,Surfing,Unprovoked,N
1993,Somalia,Unkown,,Unprovoked,Y
1993,Tonga,Unkown,Spearfishing,Unprovoked,N
1993,USA,Unkown,Snorkeling,Unprovoked,N
1992,USA,M,"Standing in waist-deep water, helping his father tend a gill net containing dead fish",Unprovoked,N
1992,USA,M,Lying on surfboard,Unprovoked,N
1992,USA,M,Spearfishing / free diving,Unprovoked,N
1992,USA,M,Surfing,Unprovoked,N
1992,USA,M,Surfing,Unprovoked,N
1992,USA,M,Kayaking,Boat,N
1992,Fiji,M,Scuba diving,Unprovoked,N
1992,USA,M,Scuba diving (submerged),Unprovoked,N
1992,USA,M,Surfing,Unprovoked,N
1992,USA,M,Body boarding,Unprovoked,Y
1992,USA,M,Hookah diving for sea urchins,Unprovoked,N
1992,USA,M,Surfing,Unprovoked,N
1992,Australia,M,Scuba diving,Unprovoked,N
1992,Brazil,Unkown,Boogie boarding,Unprovoked,N
1992,Australia,M,Surfing,Unprovoked,Y
1992,Brazil,M,Body boarding,Unprovoked,N
1992,USA,M,Surfing,Unprovoked,N
1992,USA,F,Standing,Unprovoked,N
1992,Brazil,M,Swimming,Unprovoked,Y
1992,USA,M,Surf fishing,Unprovoked,N
1992,Bahamas,F,"Snorkeling, carrying a speared fish in her hand",Unprovoked,N
1992,Australia,M,Surfing,Unprovoked,N
1992,USA,M,Fell from cliff while fishing & disappeared in strong current,Invalid,Y
1992,USA,M,Surfing,Unprovoked,N
1992,USA,M,Snorkeling,Provoked,N
1992,USA,M,Fisherman,Invalid,UNKNOWN
1992,USA,M,"Zosimo & his son, Jeffrey Popa, failed to return from overnight fishing trip in a 14' boat, Boat apparently sank, debris recovered but his son & boat were never found",Invalid,Y
1992,USA,F,Standing,Unprovoked,N
1992,Brazil,M,Surfing,Unprovoked,N
1992,Brazil,M,Surfing,Unprovoked,N
1992,Brazil,M,Swimming,Unprovoked,Y
1992,Reunion,M,Surfing,Unprovoked,Y
1992,Vanuatu,F,Swimming,Unprovoked,N
1992,Japan,Unkown,Preparing to fish for jack-mackerel,Boat,N
1992,Reunion,Unkown,Diving,Unprovoked,N
1992,USA,M,Scuba diving ,Invalid,Y
1992,Reunion,M,Surfing,Unprovoked,Y
1992,Mexico,M,Scuba diving & filming,Unprovoked,N
1992,New Zealand,M,Snorkeling,Unprovoked,N
1992,South Africa,M,Surfing,Unprovoked,N
1992,USA,F,"Surfing, paddling seawards",Unprovoked,N
1992,Australia,M,Surfing,Unprovoked,N
1992,Japan,M,Hookah diving for pen shells ,Unprovoked,Y
1992,Japan,Unkown,"Fishing for yellowtail, Seriola quinqueradiata",Boat,N
1992,USA,M,Surfing (sitting on his board),Unprovoked,N
1992,USA,M,Body boarding,Unprovoked,Y
1992,Japan,M,Diving for pen shells,Unprovoked,N
1992,Australia,M,Surfing,Invalid,N
1992,Reunion,M,Spearfishing,Unprovoked,N
1992,Australia,M,Boogie boarding,Unprovoked,N
1992,South Africa,M,Swimming ,Unprovoked,N
1992,South Africa,M,Spearfishing,Unprovoked,N
1992,Mauritius,M,Fishing,Unprovoked,N
1992,Japan,M,,Unprovoked,N
1992,Japan,Unkown,,Invalid,N
1992,Fiji,M,,Unprovoked,Y
1991,USA,M,Hookah diving for sea urchins,Unprovoked,N
1991,USA,F,Snorkeling,Unprovoked,Y
1991,USA,F,Snorkeling,Unprovoked,N
1991,USA,M,"Fishing from rocks, swept out to sea by large wave & treading water",Unprovoked,Y
1991,USA,M,Fishing,Provoked,N
1991,Australia,M,Boogie boarding,Unprovoked,N
1991,USA,M,Surfing,Unprovoked,N
1991,USA,M,Surfing,Unprovoked,N
1991,Bahamas,M,Spearfishing,Invalid,Y
1991,Australia,M,Scuba diving,Unprovoked,Y
1991,Australia,M,Finning the shark that bit him,Provoked,N
1991,USA,M,Swimming,Unprovoked,N
1991,USA,F,Wading,Unprovoked,N
1991,USA,M,Fishing,Provoked,N
1991,Italy,F,Canoeing,Boat,N
1991,USA,M,Snorkeling,Unprovoked,N
1991,USA,M,Swimming from makeshift raft  to life vest after fishing boat sank,Unprovoked,N
1991,USA,M,Swimming,Unprovoked,N
1991,Reunion,M,Surfing,Unprovoked,N
1991,USA,M,Surfing,Unprovoked,N
1991,USA,M,Boogie boarding,Unprovoked,N
1991,Hong Kong,M,,Unprovoked,Y
1991,Hong Kong,M,Fishing,Unprovoked,Y
1991,USA,M,Surfing,Unprovoked,N
1991,USA,M,Swimming behind sailboat,Unprovoked,N
1991,Hong Kong,F,Swimming ,Unprovoked,Y
1991,USA,M,Sitting on surfboard,Unprovoked,N
1991,South Africa,M,Scuba diving,Unprovoked,N
1991,Brazil,Unkown,Fishing,Provoked,N
1991,USA,Unkown,Diving,Provoked,N
1991,USA,M,"Surfing, collided with shark",Unprovoked,N
1991,USA,M,Sitting on surfboard,Unprovoked,N
1991,Australia,M,Scuba diving,Unprovoked,N
1991,USA,M,Surfing,Unprovoked,N
1991,South Africa,M,Spearfishing,Unprovoked,N
1991,Australia,M,Swimming,Unprovoked,N
1991,Australia,M,Surf-skiing,Unprovoked,N
1991,Australia,M,Surfing (or sailboarding),Unprovoked,N
1990,South Africa,M,,Invalid,N
1990,Australia,M,Swimming ,Unprovoked,N
1990,USA,F,Scuba diving (but on surface),Unprovoked,N
1990,USA,M,Surfing,Unprovoked,N
1990,USA,M,Surfing,Unprovoked,N
1990,USA,M,Surfing,Unprovoked,N
1990,Australia,M,Swimming,Unprovoked,N
1990,Australia,M,Surfing,Unprovoked,N
1990,USA,M,Surfing,Unprovoked,N
1990,USA,M,Surfing,Unprovoked,N
1990,USA,M,Surfing,Unprovoked,N
1990,South Africa,M,Spearfishing,Unprovoked,N
1990,USA,M,"Free diving / spearfishing, from paddleboard & floating on the surface",Unprovoked,N
1990,USA,M,Kayaking,Boat,N
1990,USA,M,SCUBA diving,Invalid,Y
1990,USA,M,Surfing,Unprovoked,N
1990,USA,M,Surfing,Unprovoked,N
1990,USA,M,Wade fishing,Unprovoked,N
1990,USA,F,Wading,Unprovoked,N
1990,USA,M,Surfing,Unprovoked,N
1990,South Africa,F,Scuba diving (but on surface),Unprovoked,Y
1990,Bahamas,M,Spearfishing,Unprovoked,N
1990,South Africa,Unkown,Fishing,Provoked,N
1990,Australia,F,Snorkeling,Unprovoked,N
1990,Australia,M,"Snorkeling, possibly holding a fish",Unprovoked,N
1990,South Africa,M,Resting on surfboard,Unprovoked,N
1990,South Africa,M,Lying on surfboard & paddling,Unprovoked,N
1990,Australia,M,Surfing,Unprovoked,N
1990,Australia,M,Free diving for trochus,Unprovoked,Y
1990,Australia,M,Surfing,Unprovoked,N
1990,Australia,M,Surfing,Unprovoked,N
1990,USA,M,Sitting on surfboard,Unprovoked,N
1990,Fiji,M,Swimming,Unprovoked,N
1990,Reunion,M,Surfing,Unprovoked,N
1990,USA,M,Scuba diving & spearfishing,Unprovoked,Y
1990,USA,M,Board sailing,Unprovoked,N
1990,USA,M,Surfing (sitting on his board),Unprovoked,N
1990,USA,M,Surfing,Unprovoked,UNKNOWN
1989,USA,M,On board 51' fishing vessel One Ki,Provoked,N
1989,Australia,M,,Unprovoked,UNKNOWN
1989,Australia,M,Swimming,Invalid,Y
1989,Australia,M,Surfing,Unprovoked,N
1989,South Africa,M,Free diving & spearfishing,Unprovoked,Y
1989,USA,M,"Wading, knocked down & swept away by large waves",Invalid,Y
1989,Australia,M,Swimming in canal,Unprovoked,N
1989,Australia,F,Swimming,Unprovoked,N
1989,Australia,M,Surfing,Unprovoked,N
1989,USA,M,Scuba diving,Invalid,Y
1989,USA,M,Surfing,Unprovoked,N
1989,USA,M,Diving,Invalid,Y
1989,Australia,M,Surfing,Unprovoked,UNKNOWN
1989,South Africa,M,Free diving,Unprovoked,N
1989,USA,M,"Fishing, stepped on hooked shark's head",Provoked,N
1989,USA,Unkown,Observing a shark feeding on a carcass of a humpback whale,Boat,N
1989,USA,M,Hookah diving for abalone (descending),Unprovoked,N
1989,USA,M,Surfing,Unprovoked,N
1989,USA,M,Filming 5' blue shark,Provoked,N
1989,Australia,M,Feeding fish,Provoked,N
1989,USA,M,Swimming,Unprovoked,N
1989,South Africa,M,Surfing,Unprovoked,N
1989,Australia,M,Surfing,Unprovoked,N
1989,Bahamas,F,Spearfishing,Unprovoked,N
1989,Australia,M,Fishing for sharks,Provoked,N
1969,Bermuda,M,Scuba diving,Invalid,Y
1989,South Africa,M,Surfing,Unprovoked,N
1989,Reunion,M,Surfing,Unprovoked,Y
1989,USA,M,Surfing,Unprovoked,N
1989,USA,F,Playing ,Unprovoked,N
1989,USA,M,Fell off surfboard 20' from shore,Unprovoked,N
1989,USA,M,Spearfishing,Unprovoked,N
